,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,Stress,TopologicalCoefficient,Role,Random
34,4.757103257103257,0.0262287211798038,0.2102119600844927,0.1257459505541347,406,12,False,15.159420289855072,406,69,0.9608635077385078,6812432,0.064234831736674,1,1042
35,4.786902286902287,0.0211578288838285,0.2089033659066232,0.1225689733152419,410,12,False,13.07462686567164,410,67,0.9605531011781012,5241914,0.0650478948540877,1,1015
36,5.768537768537769,0.0097417996940002,0.1733541566554541,0.303030303030303,26,12,False,11.75,26,12,0.9503277315777316,926842,0.1487341772151898,1,1060
37,4.920651420651421,0.0282620724621956,0.2032251249911978,0.1248303934871099,358,12,False,15.328358208955224,358,67,0.959159881034881,4063180,0.0559429131713694,1,1004
38,4.920651420651421,0.0282620724621956,0.2032251249911978,0.1248303934871099,358,12,False,15.328358208955224,358,67,0.959159881034881,4063180,0.0559429131713694,7,8
39,4.86936936936937,0.0427484252420033,0.2053654024051804,0.105604921394395,352,12,False,14.38961038961039,352,77,0.9596940690690692,6611052,0.0508466798219448,1,1002
40,4.86936936936937,0.0427484252420033,0.2053654024051804,0.105604921394395,352,12,False,14.38961038961039,352,77,0.9596940690690692,6611052,0.0508466798219448,7,1
41,5.095287595287595,0.0268812570131499,0.1962597755865352,0.1082494969818913,314,13,False,14.352112676056338,314,71,0.9573407542157542,5662968,0.0547790560154822,1,1010
42,5.240817740817741,0.0010558702795889,0.1908099173553719,0.2964426877470356,106,12,False,20.869565217391305,106,23,0.9558248151998152,329874,0.1337792642140468,2,1060
43,4.879071379071379,0.0070205259614138,0.204957034301541,0.1937321937321937,102,12,False,20.444444444444443,102,27,0.9595930064680064,1289524,0.081451969898185,2,1033
44,4.9324324324324325,0.0175929231549533,0.2027397260273972,0.1286215978928885,428,12,False,17.25,428,68,0.9590371621621622,4998228,0.0573089700996677,1,1012
45,6.191614691614691,0.00019862929025254183,0.1615087581845654,0.4666666666666667,26,14,False,7.4,26,10,0.9459206802956804,11728,0.2551724137931034,1,1012
46,7.757103257103257,0.0026580438309491,0.1289141019341582,0.2857142857142857,16,15,False,4.285714285714286,16,7,0.9296135077385078,261156,0.2589285714285714,1,1035
47,5.122314622314622,0.0102139138281137,0.1952242440641277,0.2794117647058823,74,11,False,10.941176470588236,74,17,0.9570592226842228,2160360,0.133428981348637,1,1012
48,5.225225225225225,0.0065369308114329,0.1913793103448275,0.2967032967032967,56,11,False,8.928571428571429,56,14,0.9559872372372372,1164892,0.1623376623376623,1,8
49,5.176022176022176,0.0245134677855655,0.1931985540232962,0.1701149425287356,104,13,False,11.7,104,30,0.9564997689997692,3635142,0.0740506329113924,2,1013
50,9.005890505890505,0.0005533349264807009,0.1110384363818244,0.4642857142857143,20,17,False,13.0,20,8,0.9166053072303072,260914,0.2166666666666666,2,1065
51,8.038808038808039,0.0251318739295244,0.1243965517241379,0.0871794871794871,106,16,False,5.55,106,40,0.9266790829290829,12718532,0.0816176470588235,1,1013
52,5.954261954261955,0.0063557455872203,0.1679469273743016,0.2301587301587301,124,14,False,14.428571428571429,124,28,0.9483931046431048,1209036,0.0930875576036866,1,1010
53,6.25987525987526,5.442664097942231e-06,0.1597475921620724,0.9047619047619048,40,14,False,22.0,40,7,0.9452096327096328,802,0.2528735632183908,1,1052
54,5.533957033957034,0.0177779049213285,0.1807025233235239,0.2813852813852814,114,14,False,15.909090909090908,114,22,0.9527712808962808,1704070,0.0919600630583289,2,1002
55,5.653846153846154,0.0129665701072437,0.1768707482993197,0.1202590194264569,194,13,False,10.53191489361702,194,47,0.9515224358974358,1515622,0.0654156204572485,1,1009
56,5.653846153846154,0.0129665701072437,0.1768707482993197,0.1202590194264569,194,13,False,10.53191489361702,194,47,0.9515224358974358,1515622,0.0654156204572485,2,1011
57,5.93035343035343,0.0038036613546456,0.168624014022787,0.3,100,14,False,16.523809523809526,100,21,0.9486421517671516,570190,0.1059218559218559,1,1006
58,9.328482328482329,0.0017315408996518,0.107198573657232,0.3333333333333333,18,17,False,3.333333333333333,18,6,0.9132449757449758,361500,0.3333333333333333,1,1006
59,9.32882882882883,0.001039020623076,0.1071945919845485,0.4,16,17,False,3.6,16,5,0.9132413663663664,241000,0.3777777777777777,1,1004
60,5.993762993762994,0.024904797489952,0.1668400971210544,0.2527472527472527,44,14,False,12.5,44,14,0.9479816354816354,1799930,0.1260932944606414,1,1
61,6.086625086625086,0.0040708782714603,0.1642946601389047,0.3446153846153846,54,13,False,22.07692307692308,54,26,0.947014322014322,1349730,0.1354412458706937,1,1013
62,6.078309078309078,0.007149442614791,0.1645194390605404,0.2535991140642303,112,13,False,19.209302325581397,112,43,0.9471009471009472,2692736,0.1150257624286311,1,1004
63,6.1022176022176025,0.0106839022903189,0.1638748509454318,0.2261224489795918,186,13,False,18.1,186,50,0.9468518999769,3092294,0.1011173184357542,1,1035
64,6.818780318780319,0.0255722736635762,0.1466537933838101,0.1083333333333333,34,14,False,4.3125,34,16,0.9393877050127052,4365518,0.1142857142857142,1,1013
65,6.042619542619542,0.0118265213207614,0.1654911405470497,0.4,10,14,False,15.0,10,5,0.9474727130977132,554244,0.2272727272727272,1,1002
66,6.007623007623008,0.025053244829973,0.1664551851424616,0.1503267973856209,42,13,False,5.944444444444445,42,18,0.9478372603372603,2150614,0.1100823045267489,1,1041
67,5.814968814968815,0.0082193195013638,0.1719699678226671,0.2564102564102564,28,13,False,10.923076923076923,28,13,0.949844074844075,697430,0.1187290969899665,1,1045
